alcohol,average_wages,cancer,employment_rate,happiness,life_at_birth,life_at_old,location,obese,pollution,smokers,social_spending,suicide,time,hours_worked,gdp,education
10.7,,246.1,60.2,,75.3,,SVK,50.8,1780,19.5,4308.2,10.8,2009.0,1780.0,124206.3124,90.94509120000001
10.7,,246.1,60.2,,75.3,,SVK,50.8,1780,19.5,4308.2,10.8,2009.0,1780.0,22925.777124,90.94509120000001
10.1,74.7,247.2,58.8,,75.6,,SVK,,1805,,4465.7,11.3,2010.0,1805.0,134582.396,90.965209
10.1,74.7,247.2,58.8,,75.6,,SVK,,1805,,4465.7,11.3,2010.0,1805.0,24785.094877,90.965209
10.2,75.2,,59.3,,76.1,,SVK,,1793,,4538.5,,2011.0,1793.0,139467.3482,91.2614813
10.2,75.2,,59.3,,76.1,,SVK,,1793,,4538.5,,2011.0,1793.0,25836.338991999997,91.2614813
10.1,75.2,254.7,59.7,,76.2,,SVK,,1789,,4646.6,10.2,2012.0,1789.0,144098.0751,91.7148705
10.1,75.2,254.7,59.7,,76.2,,SVK,,1789,,4646.6,10.2,2012.0,1789.0,26654.008791999997,91.7148705
9.9,73.6,260.5,59.9,,76.5,,SVK,,1772,,4758.6,10.9,2013.0,1772.0,151020.734,91.7993803
9.9,73.6,260.5,59.9,,76.5,,SVK,,1772,,4758.6,10.9,2013.0,1772.0,27899.621343000003,91.7993803
10.1,72.6,258.6,61,,76.9,17.1,SVK,54.2,1760,22.9,4902.3,9.7,2014.0,1760.0,156749.0236,90.8388538
10.1,72.6,258.6,61,,76.9,17.1,SVK,54.2,1760,22.9,4902.3,9.7,2014.0,1760.0,28928.17644,90.8388538
10.2,72.7,,62.7,,76.7,16.9,SVK,,1754,,5005.8,,2015.0,1754.0,161041.066,91.2852602
10.2,72.7,,62.7,,76.7,16.9,SVK,,1754,,5005.8,,2015.0,1754.0,29699.535052999996,91.2852602
9.9,71.9,,64.8,,77.3,,SVK,,1740,,,,2016.0,1740.0,167789.8717,91.7490349
9.9,71.9,,64.8,,77.3,,SVK,,1740,,,,2016.0,1740.0,30895.954207,91.7490349
9.7,70.5,,66.2,,77.3,17.2,SVK,,1714,,,,2017.0,1714.0,176074.5074,91.3009319
9.7,70.5,,66.2,,77.3,17.2,SVK,,1714,,,,2017.0,1714.0,32376.225271,91.3009319
11,,260.9,67.8,,78.3,,SVN,55.1,1654.9,18.9,5761.6,19.9,2007.0,1654.9,55711.5577,81.818344
11,,260.9,67.8,,78.3,,SVN,55.1,1654.9,18.9,5761.6,19.9,2007.0,1654.9,27595.484435000002,81.818344
11,,262,68.6,,79.1,,SVN,,1673.7,,5987.4,18.6,2008.0,1673.7,59879.8077,82.043215
11,,262,68.6,,79.1,,SVN,,1673.7,,5987.4,18.6,2008.0,1673.7,29625.871454000004,82.043215
10.5,,258.2,67.5,,79.3,,SVN,,1678.8,,6187.2,20,2009.0,1678.8,56041.9049,83.286514
10.5,,258.2,67.5,,79.3,,SVN,,1678.8,,6187.2,20,2009.0,1678.8,27449.192653,83.286514
10.3,70.1,257.3,66.2,,79.8,18.9,SVN,,1680.1,,6495.2,18.6,2010.0,1680.1,56826.3899,83.310053
10.3,70.1,257.3,66.2,,79.8,18.9,SVN,,1680.1,,6495.2,18.6,2010.0,1680.1,27736.146918000002,83.310053
10.6,69.8,249.8,64.4,,80.1,19,SVN,,1663.2,,6555.5,19.3,2011.0,1663.2,59131.4964,84.476291
10.6,69.8,249.8,64.4,,80.1,19,SVN,,1663.2,,6555.5,19.3,2011.0,1663.2,28804.739581,84.476291
11,68.2,242.3,64.1,,80.2,19.1,SVN,,1644.6,,6374.6,19.3,2012.0,1644.6,59453.6698,84.972779
11,68.2,242.3,64.1,,80.2,19.1,SVN,,1644.6,,6374.6,19.3,2012.0,1644.6,28906.362122000002,84.972779
9.5,59.6,247.8,63.3,,80.4,19.3,SVN,,1662.4,,6371.4,19.6,2013.0,1662.4,61380.0548,85.45330799999999
9.5,59.6,247.8,63.3,,80.4,19.3,SVN,,1662.4,,6371.4,19.6,2013.0,1662.4,29802.700438,85.45330799999999
10.9,59.4,235.1,63.9,,81.2,,SVN,55.6,1681.9,18.9,6345.8,16.9,2014.0,1681.9,63600.9561,85.725343
10.9,59.4,235.1,63.9,,81.2,,SVN,55.6,1681.9,18.9,6345.8,16.9,2014.0,1681.9,30847.290991,85.725343
11.5,60,243.3,65.2,,80.9,19.5,SVN,,1687.8,,6364.5,18.1,2015.0,1687.8,65301.4056,86.786327
11.5,60,243.3,65.2,,80.9,19.5,SVN,,1687.8,,6364.5,18.1,2015.0,1687.8,31649.042275,86.786327
10.5,59.6,,65.8,,81.3,,SVN,,1652.9,,,,2016.0,1652.9,68526.3636,87.34456
10.5,59.6,,65.8,,81.3,,SVN,,1652.9,,,,2016.0,1652.9,33190.576449,87.34456
10.1,59.4,,69.3,,81.1,,SVN,,1621.7,,,,2017.0,1621.7,74706.9346,87.6823
10.1,59.4,,69.3,,81.1,,SVN,,1621.7,,,,2017.0,1621.7,36163.356129,87.6823
7,,198.3,74.2,,81.1,,SWE,44.6,1472,13.8,10882.1,11.9,2007.0,1472.0,371346.6734,84.588029
7,,198.3,74.2,,81.1,,SWE,44.6,1472,13.8,10882.1,11.9,2007.0,1472.0,40592.764986,84.588029
7,,195.3,74.3,,81.3,,SWE,44.9,1477,14.6,10765.5,12.2,2008.0,1477.0,386963.034,85.041892
7,,195.3,74.3,,81.3,,SWE,44.9,1477,14.6,10765.5,12.2,2008.0,1477.0,41971.781211,85.041892
7.3,,192.8,72.2,,81.5,19.7,SWE,45.5,1470,14,10945.8,12.9,2009.0,1470.0,373394.9955,85.738889
7.3,,192.8,72.2,,81.5,19.7,SWE,45.5,1470,14,10945.8,12.9,2009.0,1470.0,40156.476371,85.738889
7.3,58.5,189.1,72.2,,81.6,,SWE,46.4,1494,13.6,10929.3,11.7,2010.0,1494.0,395563.1237,86.272633
7.3,58.5,189.1,72.2,,81.6,,SWE,46.4,1494,13.6,10929.3,11.7,2010.0,1494.0,42179.452526,86.272633
7.4,57.6,187.5,73.6,,81.9,19.9,SWE,46.3,1491,13.1,10854.2,11.4,2011.0,1491.0,420524.709,87.035089
7.4,57.6,187.5,73.6,,81.9,19.9,SWE,46.3,1491,13.1,10854.2,11.4,2011.0,1491.0,44503.736723,87.035089
7.2,57.1,188.3,73.8,,81.8,19.8,SWE,47.1,1478,12.8,11128.4,11.6,2012.0,1478.0,431269.6679,87.502255
7.2,57.1,188.3,73.8,,81.8,19.8,SWE,47.1,1478,12.8,11128.4,11.6,2012.0,1478.0,45304.291021,87.502255
7.3,56.6,186.2,74.4,,82,,SWE,46.9,1470,10.7,11452.6,12.3,2013.0,1470.0,442946.6753,88.170282
7.3,56.6,186.2,74.4,,82,,SWE,46.9,1470,10.7,11452.6,12.3,2013.0,1470.0,46138.356247,88.170282
7.2,56.6,184.6,74.8,,82.3,,SWE,46.5,1470,11.9,11476.3,11.4,2014.0,1470.0,456159.7775,81.554838
7.2,56.6,184.6,74.8,,82.3,,SWE,46.5,1470,11.9,11476.3,11.4,2014.0,1470.0,47045.696469,81.554838
7.2,53.4,184.7,75.5,,82.3,20.2,SWE,48.3,1471,11.2,11664.1,11.7,2015.0,1471.0,479915.1677,81.975912
7.2,53.4,184.7,75.5,,82.3,20.2,SWE,48.3,1471,11.2,11664.1,11.7,2015.0,1471.0,48974.933430000005,81.975912
7.2,53.3,179.6,76.2,,82.4,20.3,SWE,48.8,1482,10.9,,11.1,2016.0,1482.0,490430.7615,82.727509
7.2,53.3,179.6,76.2,,82.4,20.3,SWE,48.8,1482,10.9,,11.1,2016.0,1482.0,49423.1401,82.727509
7.1,53,,76.8,,82.5,,SWE,48.2,1470,10.4,,,2017.0,1470.0,521780.2291,82.99641199999999
7.1,53,,76.8,,82.5,,SWE,48.2,1470,10.4,,,2017.0,1470.0,51878.682906,82.99641199999999
,52.7,,,,,,SWZ,,,,,,2010.0,,,
,52.4,,,,,,SWZ,,,,,,2011.0,,,
,51.9,,,,,,SWZ,,,,,,2012.0,,,
,51.8,,,,,,SWZ,,,,,,2013.0,,,
,51.1,,,,,,SWZ,,,,,,2014.0,,,
,42.9,,,,,,SWZ,,,,,,2015.0,,,
,42.2,,,,,,SWZ,,,,,,2016.0,,,
,41.6,,,,,,SWZ,,,,,,2017.0,,,
,41.1,,,,,,SYR,,,,,,2010.0,,,
,,,,,,,SYR,,,,,,2011.0,,,
,,,,,,,SYR,,,,,,2012.0,,,
,,,,,,,SYR,,,,,,2013.0,,,
,,,,,,,SYR,,,,,,2014.0,,,
,,,,,,,SYR,,,,,,2015.0,,,
,,,,,,,SYR,,,,,,2016.0,,,
,,,,,,,SYR,,,,,,2017.0,,,
,,,,,,,TCD,,,,,,2010.0,,,
,,,,,,,TCD,,,,,,2011.0,,,
,,,,,,,TCD,,,,,,2012.0,,,
,,,,,,,TCD,,,,,,2013.0,,,
,,,,,,,TCD,,,,,,2014.0,,,
,,,,,,,TCD,,,,,,2015.0,,,
,,,,,,,TCD,,,,,,2016.0,,,
,,,,,,,TCD,,,,,,2017.0,,,
,,,,,,,TGO,,,,,,2010.0,,,
,,,,,,,TGO,,,,,,2011.0,,,
,,,,,,,TGO,,,,,,2012.0,,,
,,,,,,,TGO,,,,,,2013.0,,,
,,,,,,,TGO,,,,,,2014.0,,,
,,,,,,,TGO,,,,,,2015.0,,,
,,,,,,,TGO,,,,,,2016.0,,,
,,,,,,,TGO,,,,,,2017.0,,,
,,,,,,,THA,,,,,,2010.0,,,
,,,,,,,THA,,,,,,2011.0,,,
,,,,,,,THA,,,,,,2012.0,,,
,,,,,,,THA,,,,,,2013.0,,,
,,,,,,,THA,,,,,,2014.0,,,
,,,,,,,THA,,,,,,2015.0,,,
,,,,,,,THA,,,,,,2016.0,,,
,,,,,,,THA,,,,,,2017.0,,,
,,,,,,,TJK,,,,,,2010.0,,,
,,,,,,,TJK,,,,,,2011.0,,,
,,,,,,,TJK,,,,,,2012.0,,,
,,,,,,,TJK,,,,,,2013.0,,,
,,,,,,,TJK,,,,,,2014.0,,,
,,,,,,,TJK,,,,,,2015.0,,,
,,,,,,,TJK,,,,,,2016.0,,,
,,,,,,,TJK,,,,,,2017.0,,,
,,,,,,,TKM,,,,,,2010.0,,,
,,,,,,,TKM,,,,,,2011.0,,,
,,,,,,,TKM,,,,,,2012.0,,,
,,,,,,,TKM,,,,,,2013.0,,,
,,,,,,,TKM,,,,,,2014.0,,,
,,,,,,,TKM,,,,,,2015.0,,,
,,,,,,,TKM,,,,,,2016.0,,,
,,,,,,,TKM,,,,,,2017.0,,,
,,,,,,,TLS,,,,,,2010.0,,,
,,,,,,,TLS,,,,,,2011.0,,,
,,,,,,,TLS,,,,,,2012.0,,,
,,,,,,,TLS,,,,,,2013.0,,,
,,,,,,,TLS,,,,,,2014.0,,,
,,,,,,,TLS,,,,,,2015.0,,,
,,,,,,,TLS,,,,,,2016.0,,,
,,,,,,,TLS,,,,,,2017.0,,,
,,,,,,,TTO,,,,,,2010.0,,,
,,,,,,,TTO,,,,,,2011.0,,,
,,,,,,,TTO,,,,,,2012.0,,,
,,,,,,,TTO,,,,,,2013.0,,,
,,,,,,,TTO,,,,,,2014.0,,,
,,,,,,,TTO,,,,,,2015.0,,,
,,,,,,,TTO,,,,,,2016.0,,,
,,,,,,,TTO,,,,,,2017.0,,,
,,,,,,,TUN,,,,,,2010.0,,,
,,,,,,,TUN,,,,,,2011.0,,,
,,,,,,,TUN,,,,,,2012.0,,,
,,,,,,,TUN,,,,,,2013.0,,,
,,,,,,,TUN,,,,,,2014.0,,,
,,,,,,,TUN,,,,,,2015.0,,,
,,,,,,,TUN,,,,,,2016.0,,,
,,,,,,,TUN,,,,,,2017.0,,,
1.3,,,44.6,,73.7,14.8,TUR,,1911,,1879.6,,2007.0,1911.0,1033243.9338,29.591667
1.3,,,44.6,,73.7,14.8,TUR,,1911,,1879.6,,2007.0,1911.0,14727.385811000002,29.591667
1.5,,,44.9,,73.9,14.9,TUR,47.6,1900,27.4,1906.2,,2008.0,1900.0,1130487.0657,30.308471999999995
1.5,,,44.9,,73.9,14.9,TUR,47.6,1900,27.4,1906.2,,2008.0,1900.0,15910.700132,30.308471999999995
1.5,,147.5,44.2,,74.1,,TUR,,1881,,2101.8,2,2009.0,1881.0,1104759.4274,31.054969999999997
1.5,,147.5,44.2,,74.1,,TUR,,1881,,2101.8,2,2009.0,1881.0,15335.574166,31.054969999999997
1.5,,152.8,46.3,,74.3,15,TUR,49.9,1877,25.4,2131.8,2.4,2010.0,1877.0,1260360.1461,31.206039000000004
1.5,,152.8,46.3,,74.3,15,TUR,49.9,1877,25.4,2131.8,2.4,2010.0,1877.0,17231.688307,31.206039000000004
1.5,,156,48.4,,74.6,15.1,TUR,55.4,1864.2,,2247.8,1.7,2011.0,1864.22,1443295.5691,32.148178
1.5,,156,48.4,,74.6,15.1,TUR,55.4,1864.2,,2247.8,1.7,2011.0,1864.22,19445.133234,32.148178
1.6,,155.5,48.9,,74.6,15.1,TUR,52,1855.1,23.8,2354.3,2.1,2012.0,1855.06,1539111.2275,33.864182
1.6,,155.5,48.9,,74.6,15.1,TUR,52,1855.1,23.8,2354.3,2.1,2012.0,1855.06,20473.438697,33.864182
1.4,,166.1,49.5,,78,,TUR,,1832,,2482.5,2.6,2013.0,1832.0,1690856.0865,34.832161
1.4,,166.1,49.5,,78,,TUR,,1832,,2482.5,2.6,2013.0,1832.0,22204.865347,34.832161
1.5,,164.3,49.5,,78,17.8,TUR,53.6,1832,27.3,2558.5,2.3,2014.0,1832.0,1851026.0012,35.632988
1.5,,164.3,49.5,,78,17.8,TUR,53.6,1832,27.3,2558.5,2.3,2014.0,1832.0,23982.612542,35.632988
1.4,,160.8,50.1,,78,,TUR,,1832,,2656.9,2.1,2015.0,1832.0,2012361.7805,36.992447
1.4,,160.8,50.1,,78,,TUR,,1832,,2656.9,2.1,2015.0,1832.0,25727.604649,36.992447
1.3,,160.6,50.6,,78,17.7,TUR,53.9,,26.5,2936.5,2.6,2016.0,,2087370.1871,38.51345799999999
1.3,,160.6,50.6,,78,17.7,TUR,53.9,,26.5,2936.5,2.6,2016.0,,26329.753362,38.51345799999999
1.4,,,51.5,,78.1,17.6,TUR,64.4,,,,,2017.0,,2264001.2434,39.291594999999994
1.4,,,51.5,,78.1,17.6,TUR,64.4,,,,,2017.0,,28189.723251,39.291594999999994
,,,,,,,TZA,,,,,,2010.0,,,
,,,,,,,TZA,,,,,,2011.0,,,
,,,,,,,TZA,,,,,,2012.0,,,
,,,,,,,TZA,,,,,,2013.0,,,
,,,,,,,TZA,,,,,,2014.0,,,
,,,,,,,TZA,,,,,,2015.0,,,
,,,,,,,TZA,,,,,,2016.0,,,
,,,,,,,TZA,,,,,,2017.0,,,
,,,,,,,UGA,,,,,,2010.0,,,
,18.3,,,,,,UGA,,,,,,2011.0,,,
,18.3,,,,,,UGA,,,,,,2012.0,,,
,18.3,,,,,,UGA,,,,,,2013.0,,,
,18.1,,,,,,UGA,,,,,,2014.0,,,
,18.1,,,,,,UGA,,,,,,2015.0,,,
,18.6,,,,,,UGA,,,,,,2016.0,,,
,18.9,,,,,,UGA,,,,,,2017.0,,,
,18.9,,,,,,UKR,,,,,,2010.0,,,
,19,,,,,,UKR,,,,,,2011.0,,,
,19.2,,,,,,UKR,,,,,,2012.0,,,
,19.3,,,,,,UKR,,,,,,2013.0,,,
,,,,,,,UKR,,,,,,2014.0,,,
,,,,,,,UKR,,,,,,2015.0,,,
,,,,,,,UKR,,,,,,2016.0,,,
,,,,,,,UKR,,,,,,2017.0,,,
,,,,,,,URY,,,,,,2010.0,,,
,,,,,,,URY,,,,,,2011.0,,,
,,,,,,,URY,,,,,,2012.0,,,
,,,,,,,URY,,,,,,2013.0,,,
,,,,,,,URY,,,,,,2014.0,,,
,,,,,,,URY,,,,,,2015.0,,,
,,,,,,,URY,,,,,,2016.0,,,
,,,,,,,URY,,,,,,2017.0,,,
8.7,47.6,206.8,71.8,,78.1,18.7,USA,61.9,1795,15.4,7900.3,11.7,2007.0,1795.0,14451860.0,87.911315
8.7,47.6,206.8,71.8,,78.1,18.7,USA,61.9,1795,15.4,7900.3,11.7,2007.0,1795.0,47902.060352,87.911315
8.7,47.6,202.8,70.9,,78.1,18.7,USA,65.25,1787,16.5,8158,12,2008.0,1787.0,14712845.0,88.695654
8.7,47.6,202.8,70.9,,78.1,18.7,USA,65.25,1787,16.5,8158,12,2008.0,1787.0,48311.223701999996,88.695654
8.7,47.4,200.3,67.6,,78.5,19,USA,63.5,1762,16.1,8915.4,12.2,2009.0,1762.0,14448932.0,88.644569
8.7,47.4,200.3,67.6,,78.5,19,USA,63.5,1762,16.1,8915.4,12.2,2009.0,1762.0,47028.160396,88.644569
8.6,47.3,197.9,66.7,,78.6,19,USA,65.95,1773,15.1,9317.3,12.5,2010.0,1773.0,14992052.0,88.969518
8.6,47.3,197.9,66.7,,78.6,19,USA,65.95,1773,15.1,9317.3,12.5,2010.0,1773.0,48393.616403,88.969518
8.7,46.8,194.5,66.6,,78.7,19.1,USA,63.1,1780,14.8,9277.2,12.8,2011.0,1780.0,15542582.0,89.258099
8.7,46.8,194.5,66.6,,78.7,19.1,USA,63.1,1780,14.8,9277.2,12.8,2011.0,1780.0,49800.325539,89.258099
8.9,46.3,192.5,67.1,,78.8,19.2,USA,66.05,1783,14.2,9275.9,13,2012.0,1783.0,16197007.0,89.307845
8.9,46.3,192.5,67.1,,78.8,19.2,USA,66.05,1783,14.2,9275.9,13,2012.0,1783.0,51521.458518,89.307845
8.8,45.7,191.2,67.4,,78.8,19.2,USA,63.2,1781,13.7,9364.7,13.1,2013.0,1781.0,16784851.0,89.628015
8.8,45.7,191.2,67.4,,78.8,19.2,USA,63.2,1781,13.7,9364.7,13.1,2013.0,1781.0,53016.288795,89.628015
8.8,45.3,189.3,68.1,,78.9,19.3,USA,67.2,1784,12.9,9505.7,13.5,2014.0,1784.0,17527258.0,89.570447
8.8,45.3,189.3,68.1,,78.9,19.3,USA,67.2,1784,12.9,9505.7,13.5,2014.0,1784.0,54952.478892,89.570447
8.9,44.9,183.6,68.7,,78.7,,USA,63.8,1785,11.4,9734.4,13.8,2015.0,1785.0,18224780.0,89.542139
8.9,44.9,183.6,68.7,,78.7,,USA,63.8,1785,11.4,9734.4,13.8,2015.0,1785.0,56717.944249,89.542139
8.9,44.5,180.6,69.4,,78.7,,USA,68.05,1781,11.8,9875.2,13.9,2016.0,1781.0,18715040.0,90.1472502
8.9,44.5,180.6,69.4,,78.7,,USA,68.05,1781,11.8,9875.2,13.9,2016.0,1781.0,57821.718551,90.1472502
,44.3,,70.1,,78.6,,USA,65.5,1780,10.5,,,2017.0,1780.0,19519424.0,90.6455069
,44.3,,70.1,,78.6,,USA,65.5,1780,10.5,,,2017.0,1780.0,59878.656249,90.6455069
,,,,,,,UZB,,,,,,2010.0,,,
,,,,,,,UZB,,,,,,2011.0,,,
,,,,,,,UZB,,,,,,2012.0,,,
,,,,,,,UZB,,,,,,2013.0,,,
,,,,,,,UZB,,,,,,2014.0,,,
,,,,,,,UZB,,,,,,2015.0,,,
,,,,,,,UZB,,,,,,2016.0,,,
,,,,,,,UZB,,,,,,2017.0,,,
,,,,,,,VEN,,,,,,2010.0,,,
,,,,,,,VEN,,,,,,2011.0,,,
,,,,,,,VEN,,,,,,2012.0,,,
,,,,,,,VEN,,,,,,2013.0,,,
,,,,,,,VEN,,,,,,2014.0,,,
,,,,,,,VEN,,,,,,2015.0,,,
,,,,,,,VEN,,,,,,2016.0,,,
,,,,,,,VEN,,,,,,2017.0,,,
,,,,,,,VNM,,,,,,2010.0,,,
,,,,,,,VNM,,,,,,2011.0,,,
,,,,,,,VNM,,,,,,2012.0,,,
,,,,,,,VNM,,,,,,2013.0,,,
,,,,,,,VNM,,,,,,2014.0,,,
,,,,,,,VNM,,,,,,2015.0,,,
,,,,,,,VNM,,,,,,2016.0,,,
,,,,,,,VNM,,,,,,2017.0,,,
,,,,,,,WLD,,,,,,2010.0,,,
,,,,,,,WLD,,,,,,2011.0,,,
,,,,,,,WLD,,,,,,2012.0,,,
,,,,,,,WLD,,,,,,2013.0,,,
,,,,,,,WLD,,,,,,2014.0,,,
,,,,,,,WLD,,,,,,2015.0,,,
,,,,,,,WLD,,,,,,2016.0,,,
,,,,,,,WLD,,,,,,2017.0,,,
,,,,,,,YEM,,,,,,2010.0,,,
,,,,,,,YEM,,,,,,2011.0,,,
,,,,,,,YEM,,,,,,2012.0,,,
,,,,,,,YEM,,,,,,2013.0,,,
,,,,,,,YEM,,,,,,2014.0,,,
,,,,,,,YEM,,,,,,2015.0,,,
,,,,,,,YEM,,,,,,2016.0,,,
,,,,,,,YEM,,,,,,2017.0,,,
8.8,,190.4,44.4,,53.1,,ZAF,,,,,1,2007.0,,551870.6782,
8.8,,190.4,44.4,,53.1,,ZAF,,,,,1,2007.0,,11301.782307,
8.6,56.7,182.5,45.9,,53.8,,ZAF,,,,,1.1,2008.0,,580652.1694,61.805351
8.6,56.7,182.5,45.9,,53.8,,ZAF,,,,,1.1,2008.0,,11735.261451,61.805351
8,58.8,185,43.9,,54.8,,ZAF,,,,,0.8,2009.0,,576063.0025,63.853553999999995
8,58.8,185,43.9,,54.8,,ZAF,,,,,0.8,2009.0,,11486.272598,63.853553999999995
7.3,59.7,184.8,41.8,,55.9,,ZAF,,,20.3,,0.9,2010.0,,600823.721,64.995598
7.3,59.7,184.8,41.8,,55.9,,ZAF,,,20.3,,0.9,2010.0,,11815.520098,64.995598
7.3,60.7,185,41.9,,57.3,,ZAF,,,,,0.8,2011.0,,633367.8694,66.34974700000001
7.3,60.7,185,41.9,,57.3,,ZAF,,,,,0.8,2011.0,,12234.132090000001,66.34974700000001
7.3,62.2,180.9,42.2,,58.6,,ZAF,,,19.8,,1.1,2012.0,,659311.7132,67.795601
7.3,62.2,180.9,42.2,,58.6,,ZAF,,,19.8,,1.1,2012.0,,12600.215171,67.795601
7.2,62.9,175.5,42.7,,59.9,,ZAF,,,,,1.3,2013.0,,686609.3864,69.398157
7.2,62.9,175.5,42.7,,59.9,,ZAF,,,,,1.3,2013.0,,12929.428851,69.398157
7.2,64.3,176.2,42.8,,61,,ZAF,,,,,1.2,2014.0,,711841.1183,70.827742
7.2,64.3,176.2,42.8,,61,,ZAF,,,,,1.2,2014.0,,13203.670608,70.827742
7.1,63.7,187.2,43.7,,62,,ZAF,,,19,,1,2015.0,,728491.2279,70.737402
7.1,63.7,187.2,43.7,,62,,ZAF,,,19,,1,2015.0,,13305.656416,70.737402
7.1,64.7,,43,,62.8,,ZAF,,,,,,2016.0,,743730.2915,71.658499
7.1,64.7,,43,,62.8,,ZAF,,,,,,2016.0,,13371.648463,71.658499
,65.8,,43.4,,63.4,,ZAF,,,,,,2017.0,,765862.7518,73.272802
,65.8,,43.4,,63.4,,ZAF,,,,,,2017.0,,13549.829372999999,73.272802
,,,,,,,ZMB,,,,,,2010.0,,44492.4027,
,,,,,,,ZMB,,,,,,2010.0,,3212.447852,
,,,,,,,ZMB,,,,,,2011.0,,47953.3221,
,,,,,,,ZMB,,,,,,2011.0,,3361.606878,
,,,,,,,ZMB,,,,,,2012.0,,52572.6872,
,,,,,,,ZMB,,,,,,2012.0,,3576.373281,
,,,,,,,ZMB,,,,,,2013.0,,56090.0667,
,,,,,,,ZMB,,,,,,2013.0,,3701.581648,
,,,,,,,ZMB,,,,,,2014.0,,59768.5152,
,,,,,,,ZMB,,,,,,2014.0,,3826.164471,
,,,,,,,ZMB,,,,,,2015.0,,62184.1302,
,,,,,,,ZMB,,,,,,2015.0,,3862.1284520000004,
,,,,,,,ZMB,,,,,,2016.0,,65325.8997,
,,,,,,,ZMB,,,,,,2016.0,,3937.4299130000004,
,,,,,,,ZMB,,,,,,2017.0,,69419.5745,
,,,,,,,ZMB,,,,,,2017.0,,4061.049167,
,,,,,,,ZWE,,,,,,2010.0,,,
,,,,,,,ZWE,,,,,,2011.0,,,
,,,,,,,ZWE,,,,,,2012.0,,,
,,,,,,,ZWE,,,,,,2013.0,,,
,,,,,,,ZWE,,,,,,2014.0,,,
,,,,,,,ZWE,,,,,,2015.0,,,
,,,,,,,ZWE,,,,,,2016.0,,,
,,,,,,,ZWE,,,,,,2017.0,,,
,,,,,,,EU28,,,,,,2007.0,,15761707.4121,
,,,,,,,EU28,,,,,,2007.0,,31604.051848000003,
,,,,,,,EU28,,,,,,2008.0,,16540112.9013,
,,,,,,,EU28,,,,,,2008.0,,33034.431155,
,,,,,,,EU28,,,,,,2009.0,,16192734.7368,
,,,,,,,EU28,,,,,,2009.0,,32224.420854000004,
,,,,,,,EU28,,,,,,2010.0,,16759721.2808,
,,,,,,,EU28,,,,,,2010.0,,33271.125301,
,,,,,,,EU28,,,,,,2011.0,,17506805.7237,
,,,,,,,EU28,,,,,,2011.0,,34678.072974,
,,,,,,,EU28,,,,,,2012.0,,17824820.3336,
,,,,,,,EU28,,,,,,2012.0,,35223.965574,
,,,,,,,EU28,,,,,,2013.0,,18488195.7348,
,,,,,,,EU28,,,,,,2013.0,,36459.072106,
,,,,,,,EU28,,,,,,2014.0,,19074558.7849,
,,,,,,,EU28,,,,,,2014.0,,37526.709620999995,
,,,,,,,EU28,,,,,,2015.0,,19710949.2591,
,,,,,,,EU28,,,,,,2015.0,,38667.64572,
,,,,,,,EU28,,,,,,2016.0,,20530853.2567,
,,,,,,,EU28,,,,,,2016.0,,40153.560031,
,,,,,,,EU28,,,,,,2017.0,,21755631.1064,
,,,,,,,EU28,,,,,,2017.0,,42458.196513,
,,,,,,,OECDE,,,,,,2007.0,,16953597.0658,
,,,,,,,OECDE,,,,,,2007.0,,30967.625735,
,,,,,,,OECDE,,,,,,2008.0,,17812485.7105,
,,,,,,,OECDE,,,,,,2008.0,,32336.730618999998,
,,,,,,,OECDE,,,,,,2009.0,,17421764.175,
,,,,,,,OECDE,,,,,,2009.0,,31448.293731,
,,,,,,,SAU,,,,,,2007.0,,1073748.3882,
,,,,,,,SAU,,,,,,2007.0,,42520.362509,
,,,,,,,SAU,,,,,,2008.0,,1163234.0375,
,,,,,,,SAU,,,,,,2008.0,,44841.924027,
,,,,,,,SAU,,,,,,2009.0,,1147932.2398,
,,,,,,,SAU,,,,,,2009.0,,43055.813973000004,
,,,,,,,EA19,,,,,,2007.0,,11438706.5934,
,,,,,,,EA19,,,,,,2007.0,,34511.399258,
,,,,,,,EA19,,,,,,2008.0,,11939898.0562,
,,,,,,,EA19,,,,,,2008.0,,35844.728689999996,
,,,,,,,EA19,,,,,,2009.0,,11677879.0819,
,,,,,,,EA19,,,,,,2009.0,,34946.934586,
,,,,,,,EA19,,,,,,2010.0,,12026211.9553,
,,,,,,,EA19,,,,,,2010.0,,35906.116433999996,
,,,,,,,EA19,,,,,,2011.0,,12552104.1542,
,,,,,,,EA19,,,,,,2011.0,,37384.111338,
,,,,,,,EA19,,,,,,2012.0,,12703473.1941,
,,,,,,,EA19,,,,,,2012.0,,37737.397637,
,,,,,,,EA19,,,,,,2013.0,,13142285.6246,
,,,,,,,EA19,,,,,,2013.0,,38956.145121,
,,,,,,,EA19,,,,,,2014.0,,13516628.7735,
,,,,,,,EA19,,,,,,2014.0,,39977.598956,
,,,,,,,EA19,,,,,,2015.0,,13928596.7357,
,,,,,,,EA19,,,,,,2015.0,,41073.351969999996,
,,,,,,,EA19,,,,,,2016.0,,14534461.6334,
,,,,,,,EA19,,,,,,2016.0,,42723.885268,
,,,,,,,EA19,,,,,,2017.0,,15360211.0032,
,,,,,,,EA19,,,,,,2017.0,,45052.594938999995,
,,,,,,,PER,,,,,,2007.0,,230555.1967,
,,,,,,,PER,,,,,,2007.0,,8094.7966480000005,
