"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","SOCEXP","PRIV","PC_GDP","A","2007",5.289,
"CAN","SOCEXP","PRIV","PC_GDP","A","2008",4.868,
"CAN","SOCEXP","PRIV","PC_GDP","A","2009",5.128,
"CAN","SOCEXP","PRIV","PC_GDP","A","2010",4.925,
"CAN","SOCEXP","PRIV","PC_GDP","A","2011",4.733,
"CAN","SOCEXP","PRIV","PC_GDP","A","2012",4.683,
"CAN","SOCEXP","PRIV","PC_GDP","A","2013",4.679,
"CAN","SOCEXP","PRIV","PC_GDP","A","2014",4.58,
"CAN","SOCEXP","PRIV","PC_GDP","A","2015",4.659,
"CAN","SOCEXP","PUB","PC_GDP","A","1980",13.306,
"CAN","SOCEXP","PUB","PC_GDP","A","1981",13.754,
"CAN","SOCEXP","PUB","PC_GDP","A","1982",16.063,
"CAN","SOCEXP","PUB","PC_GDP","A","1983",16.232,
"CAN","SOCEXP","PUB","PC_GDP","A","1984",15.933,
"CAN","SOCEXP","PUB","PC_GDP","A","1985",16.418,
"CAN","SOCEXP","PUB","PC_GDP","A","1986",16.354,
"CAN","SOCEXP","PUB","PC_GDP","A","1987",16.072,
"CAN","SOCEXP","PUB","PC_GDP","A","1988",15.872,
"CAN","SOCEXP","PUB","PC_GDP","A","1989",16.235,
"CAN","SOCEXP","PUB","PC_GDP","A","1990",17.546,
"CAN","SOCEXP","PUB","PC_GDP","A","1991",19.784,
"CAN","SOCEXP","PUB","PC_GDP","A","1992",20.426,
"CAN","SOCEXP","PUB","PC_GDP","A","1993",20.353,
"CAN","SOCEXP","PUB","PC_GDP","A","1994",19.257,
"CAN","SOCEXP","PUB","PC_GDP","A","1995",18.354,
"CAN","SOCEXP","PUB","PC_GDP","A","1996",17.551,
"CAN","SOCEXP","PUB","PC_GDP","A","1997",16.942,
"CAN","SOCEXP","PUB","PC_GDP","A","1998",17.034,
"CAN","SOCEXP","PUB","PC_GDP","A","1999",16.047,
"CAN","SOCEXP","PUB","PC_GDP","A","2000",15.763,
"CAN","SOCEXP","PUB","PC_GDP","A","2001",16.198,
"CAN","SOCEXP","PUB","PC_GDP","A","2002",16.209,
"CAN","SOCEXP","PUB","PC_GDP","A","2003",16.29,
"CAN","SOCEXP","PUB","PC_GDP","A","2004",16.287,
"CAN","SOCEXP","PUB","PC_GDP","A","2005",16.138,
"CAN","SOCEXP","PUB","PC_GDP","A","2006",16.292,
"CAN","SOCEXP","PUB","PC_GDP","A","2007",16.198,
"CAN","SOCEXP","PUB","PC_GDP","A","2008",16.279,
"CAN","SOCEXP","PUB","PC_GDP","A","2009",18.015,
"CAN","SOCEXP","PUB","PC_GDP","A","2010",17.529,
"CAN","SOCEXP","PUB","PC_GDP","A","2011",17.028,
"CAN","SOCEXP","PUB","PC_GDP","A","2012",17.062,
"CAN","SOCEXP","PUB","PC_GDP","A","2013",16.784,
"CAN","SOCEXP","PUB","PC_GDP","A","2014",16.691,
"CAN","SOCEXP","PUB","PC_GDP","A","2015",17.628,
"CAN","SOCEXP","PUB","PC_GDP","A","2016",17.436,
"CAN","SOCEXP","PUB","PC_GDP","A","2017",17.325,
"CAN","SOCEXP","PUBNET","PC_GDP","A","1995",17.102,
"CAN","SOCEXP","PUBNET","PC_GDP","A","1997",15.843,
"CAN","SOCEXP","PUBNET","PC_GDP","A","1999",15.038,
"CAN","SOCEXP","PUBNET","PC_GDP","A","2001",15.471,
"CAN","SOCEXP","PUBNET","PC_GDP","A","2003",15.54,
"CAN","SOCEXP","PUBNET","PC_GDP","A","2005",15.455,
"CAN","SOCEXP","PUBNET","PC_GDP","A","2007",15.695,
"CAN","SOCEXP","PUBNET","PC_GDP","A","2009",17.612,
"CAN","SOCEXP","PUBNET","PC_GDP","A","2011",16.668,
"CAN","SOCEXP","PUBNET","PC_GDP","A","2013",16.42,
"CAN","SOCEXP","PUBNET","PC_GDP","A","2015",17.161,
"CAN","SOCEXP","TOTNET","PC_GDP","A","1995",20.357,
"CAN","SOCEXP","TOTNET","PC_GDP","A","1997",19.284,
"CAN","SOCEXP","TOTNET","PC_GDP","A","1999",18.648,
"CAN","SOCEXP","TOTNET","PC_GDP","A","2001",19.481,
"CAN","SOCEXP","TOTNET","PC_GDP","A","2003",19.649,
"CAN","SOCEXP","TOTNET","PC_GDP","A","2005",19.658,
"CAN","SOCEXP","TOTNET","PC_GDP","A","2007",19.867,
"CAN","SOCEXP","TOTNET","PC_GDP","A","2009",21.674,
"CAN","SOCEXP","TOTNET","PC_GDP","A","2011",20.387,
"CAN","SOCEXP","TOTNET","PC_GDP","A","2013",20.124,
"CAN","SOCEXP","TOTNET","PC_GDP","A","2015",20.899,
"CAN","SOCEXP","PUB","USD_CAP","A","1980",3586.335,
"CAN","SOCEXP","PUB","USD_CAP","A","1981",3722.912,
"CAN","SOCEXP","PUB","USD_CAP","A","1982",4225.088,
"CAN","SOCEXP","PUB","USD_CAP","A","1983",4374.334,
"CAN","SOCEXP","PUB","USD_CAP","A","1984",4492.052,
"CAN","SOCEXP","PUB","USD_CAP","A","1985",4771.59,
"CAN","SOCEXP","PUB","USD_CAP","A","1986",4828.001,
"CAN","SOCEXP","PUB","USD_CAP","A","1987",4878.816,
"CAN","SOCEXP","PUB","USD_CAP","A","1988",4933.605,
"CAN","SOCEXP","PUB","USD_CAP","A","1989",5047.409,
"CAN","SOCEXP","PUB","USD_CAP","A","1990",5353.887,
"CAN","SOCEXP","PUB","USD_CAP","A","1991",5881.206,
"CAN","SOCEXP","PUB","USD_CAP","A","1992",6081.886,
"CAN","SOCEXP","PUB","USD_CAP","A","1993",6181.717,
"CAN","SOCEXP","PUB","USD_CAP","A","1994",6018.537,
"CAN","SOCEXP","PUB","USD_CAP","A","1995",5813.379,
"CAN","SOCEXP","PUB","USD_CAP","A","1996",5628.152,
"CAN","SOCEXP","PUB","USD_CAP","A","1997",5605.616,
"CAN","SOCEXP","PUB","USD_CAP","A","1998",5825.971,
"CAN","SOCEXP","PUB","USD_CAP","A","1999",5724.916,
"CAN","SOCEXP","PUB","USD_CAP","A","2000",5806.578,
"CAN","SOCEXP","PUB","USD_CAP","A","2001",6025.809,
"CAN","SOCEXP","PUB","USD_CAP","A","2002",6129.216,
"CAN","SOCEXP","PUB","USD_CAP","A","2003",6234.425,
"CAN","SOCEXP","PUB","USD_CAP","A","2004",6367.409,
"CAN","SOCEXP","PUB","USD_CAP","A","2005",6438.959,
"CAN","SOCEXP","PUB","USD_CAP","A","2006",6595.563,
"CAN","SOCEXP","PUB","USD_CAP","A","2007",6608.44,
"CAN","SOCEXP","PUB","USD_CAP","A","2008",6569.539,
"CAN","SOCEXP","PUB","USD_CAP","A","2009",7081.95,
"CAN","SOCEXP","PUB","USD_CAP","A","2010",7028.166,
"CAN","SOCEXP","PUB","USD_CAP","A","2011",6943.946,
"CAN","SOCEXP","PUB","USD_CAP","A","2012",7009.81,
"CAN","SOCEXP","PUB","USD_CAP","A","2013",6993.497,
"CAN","SOCEXP","PUB","USD_CAP","A","2014",7047.439,
"CAN","SOCEXP","PUB","USD_CAP","A","2015",7456.228,
"CZE","SOCEXP","PRIV","PC_GDP","A","1995",0.07,
"CZE","SOCEXP","PRIV","PC_GDP","A","1996",0.087,
"CZE","SOCEXP","PRIV","PC_GDP","A","1997",0.146,
"CZE","SOCEXP","PRIV","PC_GDP","A","1998",0.229,
"CZE","SOCEXP","PRIV","PC_GDP","A","1999",0.279,
"CZE","SOCEXP","PRIV","PC_GDP","A","2000",0.326,
"CZE","SOCEXP","PRIV","PC_GDP","A","2001",0.27,
"CZE","SOCEXP","PRIV","PC_GDP","A","2002",0.299,
"CZE","SOCEXP","PRIV","PC_GDP","A","2003",0.334,
"CZE","SOCEXP","PRIV","PC_GDP","A","2004",0.337,
"CZE","SOCEXP","PRIV","PC_GDP","A","2005",0.472,
"CZE","SOCEXP","PRIV","PC_GDP","A","2006",0.51,
"CZE","SOCEXP","PRIV","PC_GDP","A","2007",0.511,
"CZE","SOCEXP","PRIV","PC_GDP","A","2008",0.595,
"CZE","SOCEXP","PRIV","PC_GDP","A","2009",0.777,
"CZE","SOCEXP","PRIV","PC_GDP","A","2010",0.78,
"CZE","SOCEXP","PRIV","PC_GDP","A","2011",0.812,
"CZE","SOCEXP","PRIV","PC_GDP","A","2012",0.969,
"CZE","SOCEXP","PRIV","PC_GDP","A","2013",0.754,
"CZE","SOCEXP","PRIV","PC_GDP","A","2014",0.813,
"CZE","SOCEXP","PRIV","PC_GDP","A","2015",0.774,
"CZE","SOCEXP","PUB","PC_GDP","A","1990",14.113,
"CZE","SOCEXP","PUB","PC_GDP","A","1991",15.17,
"CZE","SOCEXP","PUB","PC_GDP","A","1992",15.444,
"CZE","SOCEXP","PUB","PC_GDP","A","1993",15.713,
"CZE","SOCEXP","PUB","PC_GDP","A","1994",15.797,
"CZE","SOCEXP","PUB","PC_GDP","A","1995",16.065,
"CZE","SOCEXP","PUB","PC_GDP","A","1996",16.078,
"CZE","SOCEXP","PUB","PC_GDP","A","1997",16.829,
"CZE","SOCEXP","PUB","PC_GDP","A","1998",17.136,
"CZE","SOCEXP","PUB","PC_GDP","A","1999",17.781,
"CZE","SOCEXP","PUB","PC_GDP","A","2000",17.911,
"CZE","SOCEXP","PUB","PC_GDP","A","2001",17.882,
"CZE","SOCEXP","PUB","PC_GDP","A","2002",18.61,
"CZE","SOCEXP","PUB","PC_GDP","A","2003",18.766,
"CZE","SOCEXP","PUB","PC_GDP","A","2004",17.94,
"CZE","SOCEXP","PUB","PC_GDP","A","2005",18.074,
"CZE","SOCEXP","PUB","PC_GDP","A","2006",17.737,
"CZE","SOCEXP","PUB","PC_GDP","A","2007",17.521,
"CZE","SOCEXP","PUB","PC_GDP","A","2008",17.801,
"CZE","SOCEXP","PUB","PC_GDP","A","2009",20.118,
"CZE","SOCEXP","PUB","PC_GDP","A","2010",19.722,
"CZE","SOCEXP","PUB","PC_GDP","A","2011",19.758,
"CZE","SOCEXP","PUB","PC_GDP","A","2012",19.968,
"CZE","SOCEXP","PUB","PC_GDP","A","2013",20.902,
"CZE","SOCEXP","PUB","PC_GDP","A","2014",20.219,
"CZE","SOCEXP","PUB","PC_GDP","A","2015",19.395,
"CZE","SOCEXP","PUB","PC_GDP","A","2016",19.139,
"CZE","SOCEXP","PUB","PC_GDP","A","2017",18.998,
"CZE","SOCEXP","PUB","PC_GDP","A","2018",18.724,
"CZE","SOCEXP","PUBNET","PC_GDP","A","2001",16.831,
"CZE","SOCEXP","PUBNET","PC_GDP","A","2003",17.566,
"CZE","SOCEXP","PUBNET","PC_GDP","A","2005",16.66,
"CZE","SOCEXP","PUBNET","PC_GDP","A","2007",16.075,
"CZE","SOCEXP","PUBNET","PC_GDP","A","2009",18.668,
"CZE","SOCEXP","PUBNET","PC_GDP","A","2011",18.275,
"CZE","SOCEXP","PUBNET","PC_GDP","A","2013",19.317,
"CZE","SOCEXP","PUBNET","PC_GDP","A","2015",17.926,
"CZE","SOCEXP","TOTNET","PC_GDP","A","2001",16.912,
"CZE","SOCEXP","TOTNET","PC_GDP","A","2003",17.811,
"CZE","SOCEXP","TOTNET","PC_GDP","A","2005",17.035,
"CZE","SOCEXP","TOTNET","PC_GDP","A","2007",16.482,
"CZE","SOCEXP","TOTNET","PC_GDP","A","2009",19.314,
"CZE","SOCEXP","TOTNET","PC_GDP","A","2011",18.94,
"CZE","SOCEXP","TOTNET","PC_GDP","A","2013",19.972,
"CZE","SOCEXP","TOTNET","PC_GDP","A","2015",18.585,
"CZE","SOCEXP","PUB","USD_CAP","A","1990",2752.323,
"CZE","SOCEXP","PUB","USD_CAP","A","1991",2628.678,
"CZE","SOCEXP","PUB","USD_CAP","A","1992",2660.229,
"CZE","SOCEXP","PUB","USD_CAP","A","1993",2704.908,
"CZE","SOCEXP","PUB","USD_CAP","A","1994",2796.838,
"CZE","SOCEXP","PUB","USD_CAP","A","1995",3022.834,
"CZE","SOCEXP","PUB","USD_CAP","A","1996",3157.846,
"CZE","SOCEXP","PUB","USD_CAP","A","1997",3289.389,
"CZE","SOCEXP","PUB","USD_CAP","A","1998",3341.19,
"CZE","SOCEXP","PUB","USD_CAP","A","1999",3520.825,
"CZE","SOCEXP","PUB","USD_CAP","A","2000",3701.484,
"CZE","SOCEXP","PUB","USD_CAP","A","2001",3820.961,
"CZE","SOCEXP","PUB","USD_CAP","A","2002",4051.588,
"CZE","SOCEXP","PUB","USD_CAP","A","2003",4232.398,
"CZE","SOCEXP","PUB","USD_CAP","A","2004",4242.437,
"CZE","SOCEXP","PUB","USD_CAP","A","2005",4541.199,
"CZE","SOCEXP","PUB","USD_CAP","A","2006",4746.868,
"CZE","SOCEXP","PUB","USD_CAP","A","2007",4924.908,
"CZE","SOCEXP","PUB","USD_CAP","A","2008",5085.28,
"CZE","SOCEXP","PUB","USD_CAP","A","2009",5438.819,
"CZE","SOCEXP","PUB","USD_CAP","A","2010",5439.749,
"CZE","SOCEXP","PUB","USD_CAP","A","2011",5557.248,
"CZE","SOCEXP","PUB","USD_CAP","A","2012",5564.891,
"CZE","SOCEXP","PUB","USD_CAP","A","2013",5796.153,
"CZE","SOCEXP","PUB","USD_CAP","A","2014",5751.147,
"CZE","SOCEXP","PUB","USD_CAP","A","2015",5799.737,
"DNK","SOCEXP","PRIV","PC_GDP","A","1980",4.982,
"DNK","SOCEXP","PRIV","PC_GDP","A","1981",5.035,
"DNK","SOCEXP","PRIV","PC_GDP","A","1982",5.26,
"DNK","SOCEXP","PRIV","PC_GDP","A","1983",5.438,
"DNK","SOCEXP","PRIV","PC_GDP","A","1984",5.023,
"DNK","SOCEXP","PRIV","PC_GDP","A","1985",4.51,
"DNK","SOCEXP","PRIV","PC_GDP","A","1986",4.104,
"DNK","SOCEXP","PRIV","PC_GDP","A","1987",4.129,
"DNK","SOCEXP","PRIV","PC_GDP","A","1988",4.403,
"DNK","SOCEXP","PRIV","PC_GDP","A","1989",4.748,
"DNK","SOCEXP","PRIV","PC_GDP","A","1990",4.661,
"DNK","SOCEXP","PRIV","PC_GDP","A","1991",4.943,
"DNK","SOCEXP","PRIV","PC_GDP","A","1992",5.157,
"DNK","SOCEXP","PRIV","PC_GDP","A","1993",5.732,
"DNK","SOCEXP","PRIV","PC_GDP","A","1994",5.641,
"DNK","SOCEXP","PRIV","PC_GDP","A","1995",5.098,
"DNK","SOCEXP","PRIV","PC_GDP","A","1996",4.876,
"DNK","SOCEXP","PRIV","PC_GDP","A","1997",4.614,
"DNK","SOCEXP","PRIV","PC_GDP","A","1998",4.206,
"DNK","SOCEXP","PRIV","PC_GDP","A","1999",3.977,
"DNK","SOCEXP","PRIV","PC_GDP","A","2000",3.866,
"DNK","SOCEXP","PRIV","PC_GDP","A","2001",3.849,
"DNK","SOCEXP","PRIV","PC_GDP","A","2002",3.927,
"DNK","SOCEXP","PRIV","PC_GDP","A","2003",4.356,
"DNK","SOCEXP","PRIV","PC_GDP","A","2004",4.361,
"DNK","SOCEXP","PRIV","PC_GDP","A","2005",3.935,
"DNK","SOCEXP","PRIV","PC_GDP","A","2006",3.255,
"DNK","SOCEXP","PRIV","PC_GDP","A","2007",4.318,
"DNK","SOCEXP","PRIV","PC_GDP","A","2008",3.931,
"DNK","SOCEXP","PRIV","PC_GDP","A","2009",4.889,
"DNK","SOCEXP","PRIV","PC_GDP","A","2010",4.452,
"DNK","SOCEXP","PRIV","PC_GDP","A","2011",4.311,
"DNK","SOCEXP","PRIV","PC_GDP","A","2012",4.153,
"DNK","SOCEXP","PRIV","PC_GDP","A","2013",4.636,
"DNK","SOCEXP","PRIV","PC_GDP","A","2014",4.978,
"DNK","SOCEXP","PRIV","PC_GDP","A","2015",4.442,
"DNK","SOCEXP","PUB","PC_GDP","A","1980",20.259,
"DNK","SOCEXP","PUB","PC_GDP","A","1981",20.131,
"DNK","SOCEXP","PUB","PC_GDP","A","1982",19.967,
"DNK","SOCEXP","PUB","PC_GDP","A","1983",20.066,
"DNK","SOCEXP","PUB","PC_GDP","A","1984",19.233,
"DNK","SOCEXP","PUB","PC_GDP","A","1985",19.159,
"DNK","SOCEXP","PUB","PC_GDP","A","1986",19.673,
"DNK","SOCEXP","PUB","PC_GDP","A","1987",20.478,
"DNK","SOCEXP","PUB","PC_GDP","A","1988",21.48,
"DNK","SOCEXP","PUB","PC_GDP","A","1989",21.474,
"DNK","SOCEXP","PUB","PC_GDP","A","1990",21.949,
"DNK","SOCEXP","PUB","PC_GDP","A","1991",22.404,
"DNK","SOCEXP","PUB","PC_GDP","A","1992",22.6,
"DNK","SOCEXP","PUB","PC_GDP","A","1993",23.791,
"DNK","SOCEXP","PUB","PC_GDP","A","1994",25.424,
"DNK","SOCEXP","PUB","PC_GDP","A","1995",25.513,
"DNK","SOCEXP","PUB","PC_GDP","A","1996",24.946,
"DNK","SOCEXP","PUB","PC_GDP","A","1997",24.156,
"DNK","SOCEXP","PUB","PC_GDP","A","1998",23.741,
"DNK","SOCEXP","PUB","PC_GDP","A","1999",24.547,
"DNK","SOCEXP","PUB","PC_GDP","A","2000",23.765,
"DNK","SOCEXP","PUB","PC_GDP","A","2001",24.29,
"DNK","SOCEXP","PUB","PC_GDP","A","2002",24.804,
"DNK","SOCEXP","PUB","PC_GDP","A","2003",25.328,
"DNK","SOCEXP","PUB","PC_GDP","A","2004",25.119,
"DNK","SOCEXP","PUB","PC_GDP","A","2005",25.195,
"DNK","SOCEXP","PUB","PC_GDP","A","2006",24.961,
"DNK","SOCEXP","PUB","PC_GDP","A","2007",24.982,
"DNK","SOCEXP","PUB","PC_GDP","A","2008",25.371,
"DNK","SOCEXP","PUB","PC_GDP","A","2009",28.251,
"DNK","SOCEXP","PUB","PC_GDP","A","2010",28.592,
"DNK","SOCEXP","PUB","PC_GDP","A","2011",28.634,
"DNK","SOCEXP","PUB","PC_GDP","A","2012",28.747,
"DNK","SOCEXP","PUB","PC_GDP","A","2013",28.776,
"DNK","SOCEXP","PUB","PC_GDP","A","2014",28.823,
"DNK","SOCEXP","PUB","PC_GDP","A","2015",28.99,
"DNK","SOCEXP","PUB","PC_GDP","A","2016",28.749,
"DNK","SOCEXP","PUB","PC_GDP","A","2017",28.121,
"DNK","SOCEXP","PUB","PC_GDP","A","2018",27.991,
"DNK","SOCEXP","PUBNET","PC_GDP","A","1995",19.29,
"DNK","SOCEXP","PUBNET","PC_GDP","A","1997",18.321,
"DNK","SOCEXP","PUBNET","PC_GDP","A","1999",18.88,
"DNK","SOCEXP","PUBNET","PC_GDP","A","2001",18.597,
"DNK","SOCEXP","PUBNET","PC_GDP","A","2003",19.511,
"DNK","SOCEXP","PUBNET","PC_GDP","A","2005",19.456,
"DNK","SOCEXP","PUBNET","PC_GDP","A","2007",19.316,
"DNK","SOCEXP","PUBNET","PC_GDP","A","2009",22.306,
"DNK","SOCEXP","PUBNET","PC_GDP","A","2011",22.336,
"DNK","SOCEXP","PUBNET","PC_GDP","A","2013",22.394,
"DNK","SOCEXP","PUBNET","PC_GDP","A","2015",22.553,
"DNK","SOCEXP","TOTNET","PC_GDP","A","1995",22.986,
"DNK","SOCEXP","TOTNET","PC_GDP","A","1997",21.598,
"DNK","SOCEXP","TOTNET","PC_GDP","A","1999",21.636,
"DNK","SOCEXP","TOTNET","PC_GDP","A","2001",20.877,
"DNK","SOCEXP","TOTNET","PC_GDP","A","2003",22.148,
"DNK","SOCEXP","TOTNET","PC_GDP","A","2005",21.821,
"DNK","SOCEXP","TOTNET","PC_GDP","A","2007",21.865,
"DNK","SOCEXP","TOTNET","PC_GDP","A","2009",25.297,
"DNK","SOCEXP","TOTNET","PC_GDP","A","2011",24.949,
"DNK","SOCEXP","TOTNET","PC_GDP","A","2013",25.272,
"DNK","SOCEXP","TOTNET","PC_GDP","A","2015",25.374,
"DNK","SOCEXP","PUB","USD_CAP","A","1980",5464.286,
"DNK","SOCEXP","PUB","USD_CAP","A","1981",5395.694,
"DNK","SOCEXP","PUB","USD_CAP","A","1982",5553.157,
"DNK","SOCEXP","PUB","USD_CAP","A","1983",5730.16,
"DNK","SOCEXP","PUB","USD_CAP","A","1984",5724.268,
"DNK","SOCEXP","PUB","USD_CAP","A","1985",5928.372,
"DNK","SOCEXP","PUB","USD_CAP","A","1986",6377.126,
"DNK","SOCEXP","PUB","USD_CAP","A","1987",6645.827,
"DNK","SOCEXP","PUB","USD_CAP","A","1988",6966.078,
"DNK","SOCEXP","PUB","USD_CAP","A","1989",7006.37,
"DNK","SOCEXP","PUB","USD_CAP","A","1990",7255.668,
"DNK","SOCEXP","PUB","USD_CAP","A","1991",7488.907,
"DNK","SOCEXP","PUB","USD_CAP","A","1992",7676.9,
"DNK","SOCEXP","PUB","USD_CAP","A","1993",8054.4,
"DNK","SOCEXP","PUB","USD_CAP","A","1994",9036.542,
"DNK","SOCEXP","PUB","USD_CAP","A","1995",9299.693,
"DNK","SOCEXP","PUB","USD_CAP","A","1996",9299.918,
"DNK","SOCEXP","PUB","USD_CAP","A","1997",9258.714,
"DNK","SOCEXP","PUB","USD_CAP","A","1998",9269.763,
"DNK","SOCEXP","PUB","USD_CAP","A","1999",9833.839,
"DNK","SOCEXP","PUB","USD_CAP","A","2000",9845.614,
"DNK","SOCEXP","PUB","USD_CAP","A","2001",10109.991,
"DNK","SOCEXP","PUB","USD_CAP","A","2002",10335.564,
"DNK","SOCEXP","PUB","USD_CAP","A","2003",10567.38,
"DNK","SOCEXP","PUB","USD_CAP","A","2004",10734.199,
"DNK","SOCEXP","PUB","USD_CAP","A","2005",10985.557,
"DNK","SOCEXP","PUB","USD_CAP","A","2006",11271.785,
"DNK","SOCEXP","PUB","USD_CAP","A","2007",11336.201,
"DNK","SOCEXP","PUB","USD_CAP","A","2008",11384.94,
"DNK","SOCEXP","PUB","USD_CAP","A","2009",11989.759,
"DNK","SOCEXP","PUB","USD_CAP","A","2010",12308.055,
"DNK","SOCEXP","PUB","USD_CAP","A","2011",12439.108,
"DNK","SOCEXP","PUB","USD_CAP","A","2012",12469.766,
"DNK","SOCEXP","PUB","USD_CAP","A","2013",12549.304,
"DNK","SOCEXP","PUB","USD_CAP","A","2014",12705.572,
"DNK","SOCEXP","PUB","USD_CAP","A","2015",12895.196,
"FIN","SOCEXP","PRIV","PC_GDP","A","1980",0.93,
"FIN","SOCEXP","PRIV","PC_GDP","A","1981",0.954,
"FIN","SOCEXP","PRIV","PC_GDP","A","1982",0.965,
"FIN","SOCEXP","PRIV","PC_GDP","A","1983",0.972,
"FIN","SOCEXP","PRIV","PC_GDP","A","1984",1.039,
"FIN","SOCEXP","PRIV","PC_GDP","A","1985",1.07,
"FIN","SOCEXP","PRIV","PC_GDP","A","1986",1.084,
"FIN","SOCEXP","PRIV","PC_GDP","A","1987",1.095,
"FIN","SOCEXP","PRIV","PC_GDP","A","1988",1.094,
"FIN","SOCEXP","PRIV","PC_GDP","A","1989",1.089,
"FIN","SOCEXP","PRIV","PC_GDP","A","1990",1.16,
"FIN","SOCEXP","PRIV","PC_GDP","A","1991",1.192,
"FIN","SOCEXP","PRIV","PC_GDP","A","1992",1.102,
"FIN","SOCEXP","PRIV","PC_GDP","A","1993",1.61,
"FIN","SOCEXP","PRIV","PC_GDP","A","1994",1.476,
"FIN","SOCEXP","PRIV","PC_GDP","A","1995",1.466,
"FIN","SOCEXP","PRIV","PC_GDP","A","1996",1.487,
"FIN","SOCEXP","PRIV","PC_GDP","A","1997",1.427,
"FIN","SOCEXP","PRIV","PC_GDP","A","1998",1.374,
"FIN","SOCEXP","PRIV","PC_GDP","A","1999",1.341,
"FIN","SOCEXP","PRIV","PC_GDP","A","2000",1.331,
"FIN","SOCEXP","PRIV","PC_GDP","A","2001",1.319,
"FIN","SOCEXP","PRIV","PC_GDP","A","2002",1.352,
"FIN","SOCEXP","PRIV","PC_GDP","A","2003",1.38,
"FIN","SOCEXP","PRIV","PC_GDP","A","2004",1.375,
"FIN","SOCEXP","PRIV","PC_GDP","A","2005",1.316,
"FIN","SOCEXP","PRIV","PC_GDP","A","2006",1.308,
"FIN","SOCEXP","PRIV","PC_GDP","A","2007",1.28,
"FIN","SOCEXP","PRIV","PC_GDP","A","2008",1.322,
"FIN","SOCEXP","PRIV","PC_GDP","A","2009",1.502,
"FIN","SOCEXP","PRIV","PC_GDP","A","2010",1.472,
"FIN","SOCEXP","PRIV","PC_GDP","A","2011",1.493,
"FIN","SOCEXP","PRIV","PC_GDP","A","2012",1.516,
"FIN","SOCEXP","PRIV","PC_GDP","A","2013",1.511,
"FIN","SOCEXP","PRIV","PC_GDP","A","2014",1.535,
"FIN","SOCEXP","PRIV","PC_GDP","A","2015",1.548,
"FIN","SOCEXP","PUB","PC_GDP","A","1980",17.742,
"FIN","SOCEXP","PUB","PC_GDP","A","1981",17.881,
"FIN","SOCEXP","PUB","PC_GDP","A","1982",18.912,
"FIN","SOCEXP","PUB","PC_GDP","A","1983",19.816,
"FIN","SOCEXP","PUB","PC_GDP","A","1984",20.611,
"FIN","SOCEXP","PUB","PC_GDP","A","1985",21.663,
"FIN","SOCEXP","PUB","PC_GDP","A","1986",22.105,
"FIN","SOCEXP","PUB","PC_GDP","A","1987",22.744,
"FIN","SOCEXP","PUB","PC_GDP","A","1988",22.077,
"FIN","SOCEXP","PUB","PC_GDP","A","1989",21.805,
"FIN","SOCEXP","PUB","PC_GDP","A","1990",23.318,
"FIN","SOCEXP","PUB","PC_GDP","A","1991",28.228,
"FIN","SOCEXP","PUB","PC_GDP","A","1992",32.173,
"FIN","SOCEXP","PUB","PC_GDP","A","1993",32.264,
"FIN","SOCEXP","PUB","PC_GDP","A","1994",31.567,
"FIN","SOCEXP","PUB","PC_GDP","A","1995",28.902,
"FIN","SOCEXP","PUB","PC_GDP","A","1996",28.738,
"FIN","SOCEXP","PUB","PC_GDP","A","1997",26.624,
"FIN","SOCEXP","PUB","PC_GDP","A","1998",24.527,
"FIN","SOCEXP","PUB","PC_GDP","A","1999",23.842,
"FIN","SOCEXP","PUB","PC_GDP","A","2000",22.613,
"FIN","SOCEXP","PUB","PC_GDP","A","2001",22.439,
"FIN","SOCEXP","PUB","PC_GDP","A","2002",23.16,
"FIN","SOCEXP","PUB","PC_GDP","A","2003",23.889,
"FIN","SOCEXP","PUB","PC_GDP","A","2004",24.009,
"FIN","SOCEXP","PUB","PC_GDP","A","2005",23.974,
"FIN","SOCEXP","PUB","PC_GDP","A","2006",23.717,
"FIN","SOCEXP","PUB","PC_GDP","A","2007",22.816,
"FIN","SOCEXP","PUB","PC_GDP","A","2008",23.283,
"FIN","SOCEXP","PUB","PC_GDP","A","2009",26.87,
"FIN","SOCEXP","PUB","PC_GDP","A","2010",27.341,
"FIN","SOCEXP","PUB","PC_GDP","A","2011",27.086,
"FIN","SOCEXP","PUB","PC_GDP","A","2012",28.346,
"FIN","SOCEXP","PUB","PC_GDP","A","2013",29.422,
"FIN","SOCEXP","PUB","PC_GDP","A","2014",30.191,
"FIN","SOCEXP","PUB","PC_GDP","A","2015",30.392,
"FIN","SOCEXP","PUB","PC_GDP","A","2016",29.817,
"FIN","SOCEXP","PUB","PC_GDP","A","2017",28.883,
"FIN","SOCEXP","PUB","PC_GDP","A","2018",28.707,
"FIN","SOCEXP","PUBNET","PC_GDP","A","1995",21.405,
"FIN","SOCEXP","PUBNET","PC_GDP","A","1997",19.792,
"FIN","SOCEXP","PUBNET","PC_GDP","A","1999",18.049,
"FIN","SOCEXP","PUBNET","PC_GDP","A","2001",17.303,
"FIN","SOCEXP","PUBNET","PC_GDP","A","2003",18.494,
"FIN","SOCEXP","PUBNET","PC_GDP","A","2005",18.721,
"FIN","SOCEXP","PUBNET","PC_GDP","A","2007",17.997,
